filename,puzzle_correct,patch_matches,time_s
217418_Piece_primary.jpg,0,3,1.33
217448_Piece_primary.jpg,0,5,1.34
217453_Piece_primary.jpg,0,2,1.32
217456_Piece_primary.jpg,0,2,1.37
217468_Piece_primary.jpg,0,3,1.34
217471_Piece_primary.jpg,0,3,1.36
217472_Piece_primary.jpg,0,1,1.36
217475_Piece_primary.jpg,0,4,1.33
217490_Piece_primary.jpg,0,2,1.34
217495_Piece_primary.jpg,0,4,1.34
217502_Piece_primary.jpg,0,1,1.37
217505_Piece_primary.jpg,0,6,1.35
217507_Piece_primary.jpg,0,3,1.33
217522_Piece_primary.jpg,0,0,1.34
217523_Piece_primary.jpg,0,2,1.34
217524_Piece_primary.jpg,0,1,1.32
217530_Piece_primary.jpg,0,2,1.36
217553_Piece_primary.jpg,1,9,1.36
217571_Piece_primary.jpg,0,0,1.30
217573_Piece_primary.jpg,0,6,1.36
217574_Piece_primary.jpg,1,9,1.36
217577_Piece_primary.jpg,0,4,1.34
217885_Sampler_primary.jpg,1,9,1.42
217892_Sampler_primary.jpg,0,1,1.33
217907_Graf_von_Moltke_Helmuth_Karl_Bernhard_18001891_primary.jpg,1,9,1.31
217921_Strip_primary.jpg,0,0,1.34
217922_Ornament_primary.jpg,1,9,1.37
218741_Lace_pattern_primary.jpg,1,9,1.30
218746_Sample_primary.jpg,0,0,1.34
219013_Sash_primary.jpg,1,9,1.34
219014_Sash_primary.jpg,1,9,1.36
219025_Sash_primary.jpg,1,9,1.35
219028_Sash_primary.jpg,0,3,1.34
219048_Fragment_primary.jpg,0,7,1.32
219098_Fragment_primary.jpg,0,1,1.32
219107_Fragment_primary.jpg,0,0,1.32
219141_Piece_primary.jpg,0,5,1.46
219147_Piece_primary.jpg,1,9,1.44
219157_Mans_handkerchief_primary.jpg,1,9,1.47
219371_Christ_Carrying_the_Cross_from_a_set_of_The_Passi_primary.jpg,1,9,1.35
219372_The_Elevation_of_the_Cross_from_a_set_of_The_Passi_primary.jpg,1,9,1.36
219388_Towel_primary.jpg,1,9,1.39
219398_Cabinet_top_primary.jpg,0,0,1.38
219436_Reticule_primary.jpg,0,7,1.38
219459_Sampler_primary.jpg,0,5,1.40
219517_Sampler_with_darning_and_lace_stitches_primary.jpg,1,9,1.34
219529_Pictorial_print_primary.jpg,0,0,1.33
219532_Scenes_from_Le_Solitaire_primary.jpg,0,0,1.32
219609_Piece_primary.jpg,0,2,1.36
219635_Piece_primary.jpg,0,1,1.38
219638_Piece_primary.jpg,0,4,1.38
219670_A_lady_in_a_garden_primary.jpg,0,3,1.46
219686_Part_of_a_border_primary.jpg,0,7,1.33
219692_Pillow_cover_primary.jpg,0,2,1.35
219716_Chasuble_back_primary.jpg,0,4,1.41
219717_Chasuble_front_primary.jpg,0,4,1.41
219741_Stag_Hunt_primary.jpg,0,3,1.39
219743_Piece_primary.jpg,1,9,1.41
219759_Carpet_fragment_primary.jpg,0,0,1.40
219777_Embroidered_picture_primary.jpg,1,9,1.45
219789_Piece_primary.jpg,0,0,1.36
219796_Piece_primary.jpg,0,5,1.40
219797_Piece_primary.jpg,0,2,1.38
219812_Apparel_primary.jpg,0,0,1.35
219836_Mitre_primary.jpg,1,9,1.34
219846_Part_of_a_dress_border_primary.jpg,0,0,1.34
219891_Altar_frontal_primary.jpg,0,2,1.35
219958_Piece_primary.jpg,0,2,1.38
219965_Piece_primary.jpg,0,7,1.39
219969_Dalmatic_primary.jpg,1,9,1.37
219984_Sample_primary.jpg,1,9,1.34
219985_Sample_primary.jpg,0,6,1.35
220000_Sample_primary.jpg,0,7,1.31
220081_Fragment_primary.jpg,0,5,1.32
220126_August_from_a_set_of_Medallion_Months_primary.jpg,1,9,1.47
220141_Piece_primary.jpg,0,0,1.38
220173_Piece_primary.jpg,0,2,1.41
220186_Piece_primary.jpg,0,0,1.39
220202_Fragment_primary.jpg,1,9,1.38
220245_Piece_primary.jpg,0,1,1.39
220260_Piece_primary.jpg,1,9,1.38
220278_Piece_primary.jpg,0,6,1.36
220323_Piece_primary.jpg,0,2,1.36
220332_Piece_primary.jpg,0,5,1.40
220372_Piece_primary.jpg,1,9,1.32
220382_Piece_primary.jpg,1,9,1.40
220394_Piece_primary.jpg,0,6,1.39
220428_Piece_primary.jpg,0,3,1.40
220437_Piece_primary.jpg,0,5,1.41
220439_Piece_primary.jpg,0,1,1.40
220441_Piece_primary.jpg,0,7,1.37
220447_Piece_primary.jpg,0,1,1.38
220467_Piece_primary.jpg,0,7,1.38
220511_Piece_primary.jpg,0,3,1.39
