filename,puzzle_correct,patch_matches,time_s
ILSVRC2012_test_00000115.JPEG,0,0,1.26
ILSVRC2012_test_00000113.JPEG,0,4,1.29
ILSVRC2012_test_00000120.JPEG,0,0,1.24
ILSVRC2012_test_00000114.JPEG,1,9,1.28
ILSVRC2012_test_00000119.JPEG,1,9,1.27
ILSVRC2012_test_00000117.JPEG,1,9,1.28
ILSVRC2012_test_00000124.JPEG,1,9,1.23
ILSVRC2012_test_00000118.JPEG,0,7,1.29
ILSVRC2012_test_00000123.JPEG,0,3,1.25
ILSVRC2012_test_00000128.JPEG,0,4,1.23
ILSVRC2012_test_00000121.JPEG,0,1,1.26
ILSVRC2012_test_00000122.JPEG,1,9,1.29
ILSVRC2012_test_00000127.JPEG,1,9,1.26
ILSVRC2012_test_00000132.JPEG,0,6,1.24
ILSVRC2012_test_00000125.JPEG,1,9,1.27
ILSVRC2012_test_00000126.JPEG,0,1,1.30
ILSVRC2012_test_00000131.JPEG,0,2,1.24
ILSVRC2012_test_00000136.JPEG,1,9,1.24
ILSVRC2012_test_00000129.JPEG,1,9,1.28
ILSVRC2012_test_00000130.JPEG,0,6,1.29
ILSVRC2012_test_00000135.JPEG,1,9,1.26
ILSVRC2012_test_00000140.JPEG,1,9,1.27
ILSVRC2012_test_00000133.JPEG,1,9,1.27
ILSVRC2012_test_00000134.JPEG,1,9,1.30
ILSVRC2012_test_00000139.JPEG,0,1,1.26
ILSVRC2012_test_00000144.JPEG,1,9,1.23
ILSVRC2012_test_00000137.JPEG,1,9,1.29
ILSVRC2012_test_00000138.JPEG,0,0,1.27
ILSVRC2012_test_00000143.JPEG,1,9,1.27
ILSVRC2012_test_00000148.JPEG,1,9,1.21
ILSVRC2012_test_00000141.JPEG,1,9,1.28
ILSVRC2012_test_00000142.JPEG,1,9,1.28
ILSVRC2012_test_00000147.JPEG,1,9,1.27
ILSVRC2012_test_00000152.JPEG,1,9,1.24
ILSVRC2012_test_00000145.JPEG,1,9,1.28
ILSVRC2012_test_00000146.JPEG,1,9,1.28
ILSVRC2012_test_00000151.JPEG,1,9,1.26
ILSVRC2012_test_00000156.JPEG,1,9,1.23
ILSVRC2012_test_00000149.JPEG,1,9,1.27
ILSVRC2012_test_00000150.JPEG,1,9,1.29
ILSVRC2012_test_00000155.JPEG,1,9,1.26
ILSVRC2012_test_00000160.JPEG,1,9,1.24
ILSVRC2012_test_00000153.JPEG,1,9,1.28
ILSVRC2012_test_00000154.JPEG,0,7,1.27
ILSVRC2012_test_00000164.JPEG,1,9,1.23
ILSVRC2012_test_00000159.JPEG,0,7,1.26
ILSVRC2012_test_00000157.JPEG,1,9,1.27
ILSVRC2012_test_00000158.JPEG,1,9,1.29
ILSVRC2012_test_00000168.JPEG,0,1,1.22
ILSVRC2012_test_00000163.JPEG,0,2,1.26
ILSVRC2012_test_00000161.JPEG,0,7,1.28
ILSVRC2012_test_00000162.JPEG,0,2,1.28
ILSVRC2012_test_00000172.JPEG,1,9,1.22
ILSVRC2012_test_00000167.JPEG,0,4,1.26
ILSVRC2012_test_00000165.JPEG,1,9,1.28
ILSVRC2012_test_00000166.JPEG,1,9,1.29
ILSVRC2012_test_00000176.JPEG,1,9,1.22
ILSVRC2012_test_00000171.JPEG,1,9,1.26
ILSVRC2012_test_00000169.JPEG,1,9,1.28
ILSVRC2012_test_00000170.JPEG,0,1,1.29
ILSVRC2012_test_00000180.JPEG,1,9,1.24
ILSVRC2012_test_00000175.JPEG,0,2,1.26
ILSVRC2012_test_00000173.JPEG,1,9,1.27
ILSVRC2012_test_00000174.JPEG,1,9,1.29
ILSVRC2012_test_00000184.JPEG,1,9,1.24
ILSVRC2012_test_00000179.JPEG,1,9,1.26
ILSVRC2012_test_00000177.JPEG,1,9,1.28
ILSVRC2012_test_00000178.JPEG,0,7,1.27
ILSVRC2012_test_00000188.JPEG,1,9,1.23
ILSVRC2012_test_00000183.JPEG,1,9,1.26
ILSVRC2012_test_00000181.JPEG,1,9,1.28
ILSVRC2012_test_00000192.JPEG,1,9,1.22
ILSVRC2012_test_00000182.JPEG,1,9,1.29
ILSVRC2012_test_00000187.JPEG,0,0,1.26
ILSVRC2012_test_00000185.JPEG,0,3,1.26
