filename,puzzle_correct,patch_matches,time_s
resized_002.png,0,4,4.51
resized_003.png,0,5,4.49
resized_004-1.png,0,6,4.70
resized_004-2.png,0,1,4.61
resized_004-3.png,0,2,4.61
resized_005.png,0,0,3.98
resized_006.png,0,6,5.50
resized_007.png,1,9,5.30
resized_013.png,1,9,4.56
resized_030.png,0,2,5.27
resized_073.png,0,2,3.70
resized_095.png,0,1,4.50
resized_097.png,0,3,4.59
resized_111.png,0,1,4.74
resized_123.png,0,0,3.70
resized_124-1.png,0,0,3.47
resized_124-2.png,1,9,3.48
resized_130.png,0,0,3.41
